N_params_B,D_tokens_B,Q_quality,loss,dL_dQ_quality,dL_dlnN,elasticity_N,delta_Q_quality,delta_ln_N,delta_N_percent,parameter_multiplier_for_quality_plus_0_1,parameter_reduction_percent,parameter_increase_multiplier_for_same_gain,N_equiv_B
0.070542,106.02739726027397,0.65,2.1566879480944356,-1.5043605509754072,-0.3516996506101189,-0.16307396298146276,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,108.04794520547945,0.65,2.1558678976622834,-1.5043605509754072,-0.3516996506101189,-0.16313599316149408,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,110.06849315068493,0.65,2.155066969585878,-1.5043605509754072,-0.3516996506101189,-0.16319662245934854,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,112.08904109589041,0.65,2.1542843790059347,-1.5043605509754072,-0.3516996506101189,-0.1632559071761946,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,114.10958904109589,0.65,2.153519386693623,-1.5043605509754072,-0.3516996506101189,-0.16331390039171934,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,116.13013698630137,0.65,2.1527712956449574,-1.5043605509754072,-0.3516996506101189,-0.16337065220146935,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,118.15068493150685,0.65,2.1520394479836105,-1.5043605509754072,-0.3516996506101189,-0.1634262099329312,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,120.17123287671232,0.65,2.1513232221394727,-1.5043605509754072,-0.3516996506101189,-0.16348061834258293,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,122.1917808219178,0.65,2.1506220302742265,-1.5043605509754072,-0.3516996506101189,-0.16353391979588042,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,124.21232876712328,0.65,2.149935315928621,-1.5043605509754072,-0.3516996506101189,-0.16358615443191105,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,126.23287671232876,0.65,2.1492625518690898,-1.5043605509754072,-0.3516996506101189,-0.16363736031424636,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,128.25342465753425,0.65,2.1486032381139326,-1.5043605509754072,-0.3516996506101189,-0.1636875735693504,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,130.27397260273972,0.65,2.14795690012152,-1.5043605509754072,-0.3516996506101189,-0.1637368285137479,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,132.29452054794518,0.65,2.1473230871249314,-1.5043605509754072,-0.3516996506101189,-0.16378515777102384,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,134.31506849315068,0.65,2.1467013705991618,-1.5043605509754072,-0.3516996506101189,-0.1638325923796083,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,136.33561643835617,0.65,2.146091342848521,-1.5043605509754072,-0.3516996506101189,-0.1638791618921987,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,138.35616438356163,0.65,2.1454926157031733,-1.5043605509754072,-0.3516996506101189,-0.16392489446758188,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,140.37671232876713,0.65,2.144904819314935,-1.5043605509754072,-0.3516996506101189,-0.16396981695553692,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,142.3972602739726,0.65,2.1443276010434498,-1.5043605509754072,-0.3516996506101189,-0.1640139549754331,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,144.41780821917808,0.65,2.143760624424797,-1.5043605509754072,-0.3516996506101189,-0.16405733298907155,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,146.43835616438355,0.65,2.1432035682153665,-1.5043605509754072,-0.3516996506101189,-0.16409997436826645,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,148.45890410958904,0.65,2.1426561255045478,-1.5043605509754072,-0.3516996506101189,-0.16414190145761323,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,150.4794520547945,0.65,2.1421180028904336,-1.5043605509754072,-0.3516996506101189,-0.1641831356328449,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,152.5,0.65,2.1415889197132674,-1.5043605509754072,-0.3516996506101189,-0.1642236973551428,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,154.52054794520546,0.65,2.1410686073418916,-1.5043605509754072,-0.3516996506101189,-0.1642636062217312,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,156.54109589041096,0.65,2.1405568085088955,-1.5043605509754072,-0.3516996506101189,-0.16430288101305363,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,158.56164383561642,0.65,2.1400532766905482,-1.5043605509754072,-0.3516996506101189,-0.1643415397368047,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,160.58219178082192,0.65,2.1395577755279827,-1.5043605509754072,-0.3516996506101189,-0.16437959966906213,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,162.60273972602738,0.65,2.1390700782863954,-1.5043605509754072,-0.3516996506101189,-0.16441707739274478,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,164.62328767123287,0.65,2.1385899673493376,-1.5043605509754072,-0.3516996506101189,-0.1644539888336009,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,166.64383561643834,0.65,2.138117233745411,-1.5043605509754072,-0.3516996506101189,-0.16449034929391357,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,168.66438356164383,0.65,2.137651676704932,-1.5043605509754072,-0.3516996506101189,-0.16452617348409343,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,170.6849315068493,0.65,2.1371931032443374,-1.5043605509754072,-0.3516996506101189,-0.16456147555231482,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,172.7054794520548,0.65,2.1367413277762783,-1.5043605509754072,-0.3516996506101189,-0.16459626911233807,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,174.72602739726025,0.65,2.136296171743546,-1.5043605509754072,-0.3516996506101189,-0.16463056726964873,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,176.74657534246575,0.65,2.1358574632751086,-1.5043605509754072,-0.3516996506101189,-0.16466438264603347,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,178.7671232876712,0.65,2.135425036862693,-1.5043605509754072,-0.3516996506101189,-0.16469772740270303,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,180.7876712328767,0.65,2.1349987330564635,-1.5043605509754072,-0.3516996506101189,-0.16473061326206306,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,182.80821917808217,0.65,2.134578398178471,-1.5043605509754072,-0.3516996506101189,-0.16476305152822662,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,184.82876712328766,0.65,2.1341638840526547,-1.5043605509754072,-0.3516996506101189,-0.1647950531063535,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,186.84931506849313,0.65,2.133755047750266,-1.5043605509754072,-0.3516996506101189,-0.16482662852089558,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,188.86986301369862,0.65,2.133351751349681,-1.5043605509754072,-0.3516996506101189,-0.1648577879328214,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,190.89041095890408,0.65,2.132953861709642,-1.5043605509754072,-0.3516996506101189,-0.16488854115588722,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,192.91095890410958,0.65,2.132561250255046,-1.5043605509754072,-0.3516996506101189,-0.1649188976720162,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,194.93150684931504,0.65,2.1321737927744606,-1.5043605509754072,-0.3516996506101189,-0.16494886664584443,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,196.95205479452054,0.65,2.1317913692286115,-1.5043605509754072,-0.3516996506101189,-0.16497845693848615,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,198.97260273972603,0.65,2.1314138635691418,-1.5043605509754072,-0.3516996506101189,-0.1650076771205678,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,200.9931506849315,0.65,2.1310411635669944,-1.5043605509754072,-0.3516996506101189,-0.16503653548457717,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,203.013698630137,0.65,2.1306731606498155,-1.5043605509754072,-0.3516996506101189,-0.16506504005656927,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,205.03424657534245,0.65,2.130309749747819,-1.5043605509754072,-0.3516996506101189,-0.16509319860726931,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,207.05479452054794,0.65,2.1299508291475933,-1.5043605509754072,-0.3516996506101189,-0.1651210186626088,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,209.0753424657534,0.65,2.1295963003533713,-1.5043605509754072,-0.3516996506101189,-0.1651485075137293,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,211.0958904109589,0.65,2.1292460679553105,-1.5043605509754072,-0.3516996506101189,-0.16517567222648524,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,213.11643835616437,0.65,2.128900039504367,-1.5043605509754072,-0.3516996506101189,-0.16520251965047578,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,215.13698630136986,0.65,2.1285581253933756,-1.5043605509754072,-0.3516996506101189,-0.16522905642763305,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,217.15753424657532,0.65,2.1282202387439706,-1.5043605509754072,-0.3516996506101189,-0.16525528900039235,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,219.17808219178082,0.65,2.127886295299013,-1.5043605509754072,-0.3516996506101189,-0.16528122361946865,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,221.19863013698628,0.65,2.127556213320202,-1.5043605509754072,-0.3516996506101189,-0.1653068663512616,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,223.21917808219177,0.65,2.1272299134905843,-1.5043605509754072,-0.3516996506101189,-0.1653322230849099,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,225.23972602739724,0.65,2.1269073188216745,-1.5043605509754072,-0.3516996506101189,-0.16535729953901498,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,227.26027397260273,0.65,2.1265883545649387,-1.5043605509754072,-0.3516996506101189,-0.16538210126805206,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,229.2808219178082,0.65,2.126272948127397,-1.5043605509754072,-0.3516996506101189,-0.1654066336684854,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,231.3013698630137,0.65,2.125961028991115,-1.5043605509754072,-0.3516996506101189,-0.16543090198460486,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,233.32191780821915,0.65,2.125652528636375,-1.5043605509754072,-0.3516996506101189,-0.16545491131409765,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,235.34246575342465,0.65,2.125347380468333,-1.5043605509754072,-0.3516996506101189,-0.16547866661337016,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,237.3630136986301,0.65,2.125045519746967,-1.5043605509754072,-0.3516996506101189,-0.16550217270263293,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,239.3835616438356,0.65,2.124746883520149,-1.5043605509754072,-0.3516996506101189,-0.16552543427076108,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,241.40410958904107,0.65,2.1244514105596712,-1.5043605509754072,-0.3516996506101189,-0.16554845587994227,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,243.42465753424656,0.65,2.1241590413000786,-1.5043605509754072,-0.3516996506101189,-0.16557124197012257,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,245.44520547945203,0.65,2.1238697177801544,-1.5043605509754072,-0.3516996506101189,-0.16559379686326123,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,247.46575342465752,0.65,2.1235833835869293,-1.5043605509754072,-0.3516996506101189,-0.165616124767404,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
0.070542,249.48630136986299,0.65,2.1232999838020867,-1.5043605509754072,-0.3516996506101189,-0.16563822978058332,0.1,-0.42774013234465375,-34.80191784864669,0.6519808215135331,34.80191784864669,1.533787447426079,0.04599203111120765
